match id,bowler,bowler_id,bowler_dob,bowler_details,is_bowler_captain,is_bowler_keeper,inning,runs,wicket_count,balls_bowled,economy,maiden,dots,Fours,Sixes,wides,noballs,match_dt,ingestion_timestamp
9094266,CN Ms,2855138,1994-07-20,ENG:Right-hand bat:Right-arm medium:,0,0,2,21,1,17,7.41,0,7,1,1,1,0,2022-08-11,2023/03/27 19:21:06
9094266,BA Re,3218340,1991-09-14,ENG:Left-hand bat:Right-arm medium-fast:,0,0,2,29,1,20,8.7,0,8,5,0,1,0,2022-08-11,2023/03/27 19:21:06
9094266,RW Ty,3231437,1994-02-21,ENG:Right-hand bat:Left-arm fast-medium:,0,0,1,38,1,20,11.4,0,6,1,4,0,0,2022-08-11,2023/03/27 19:21:06
9094266,TK Cn,3851658,1995-03-12,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,42,1,20,12.6,0,4,3,3,1,0,2022-08-11,2023/03/27 19:21:06
9094266,ME Ms,4473993,1994-07-29,ENG:Right-hand bat:Right-arm medium-fast:,0,0,1,26,1,15,10.4,0,3,1,2,0,0,2022-08-11,2023/03/27 19:21:06
9094266,SM Cn,4640824,1998-06-03,ENG:Left-hand bat:Left-arm medium-fast:,0,0,1,26,1,20,7.8,0,7,2,1,0,0,2022-08-11,2023/03/27 19:21:06
9094273,LA Dn,1482998,1990-03-01,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,2,21,1,20,6.3,0,11,2,1,0,0,2022-08-12,2023/03/27 19:21:06
9094273,MG Hn,1929619,1981-05-31,AUS:Right-hand bat:Right-arm fast-medium:,0,0,1,31,2,20,9.3,0,7,4,1,0,0,2022-08-12,2023/03/27 19:21:06
9094273,CJ Jn,2022957,1988-10-04,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,33,0,20,9.9,0,5,4,0,1,0,2022-08-12,2023/03/27 19:21:06
9094273,MP Ss,2275097,1989-08-16,AUS:Right-hand bat:Right-arm medium:,0,0,1,15,1,15,6,0,9,2,0,1,0,2022-08-12,2023/03/27 19:21:06
9094273,GJ Ml,2275195,1988-10-14,AUS:Right-hand bat:Right-arm offbreak:,0,0,2,10,1,10,6,0,3,0,0,0,0,2022-08-12,2023/03/27 19:21:06
9094273,JK Fr,3162487,1990-01-24,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,24,1,20,7.2,0,11,3,1,0,0,2022-08-12,2023/03/27 19:21:06
9094273,JB Lt,3245689,1993-04-22,ENG:Right-hand bat:Left-arm wrist-spin:,0,0,1,23,0,15,9.2,0,3,1,1,0,0,2022-08-12,2023/03/27 19:21:06
9094273,MS Ce,4626236,1997-02-18,ENG:Right-hand bat:Legbreak googly:,0,0,2,18,1,15,7.2,0,3,1,0,0,0,2022-08-12,2023/03/27 19:21:06
9094273,JA Tn,5367676,1996-10-09,ENG:Left-hand bat:Right-arm medium-fast:,0,0,2,32,2,20,9.6,0,5,5,0,1,0,2022-08-12,2023/03/27 19:21:06
9094273,BJ Wl,5652758,1996-08-28,SCOT:Right-hand bat:Right-arm fast-medium:,0,0,2,23,1,15,9.2,0,2,3,0,0,0,2022-08-12,2023/03/27 19:21:06
9094273,NT Es,5788418,1994-09-22,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,30,0,20,9,0,4,2,1,0,0,2022-08-12,2023/03/27 19:21:06
9094273,Rn Ad,8845850,2004-08-13,ENG:Right-hand bat:Legbreak googly:,0,0,1,14,0,10,8.4,0,2,2,0,0,0,2022-08-12,2023/03/27 19:21:06
9094294,Wb Rz,305143,1985-06-28,PAK:Right-hand bat:Left-arm fast:,0,0,2,15,0,10,9,0,3,1,1,0,0,2022-08-14,2023/03/27 19:21:06
9094294,RE vn dr Me,334963,1984-12-31,NED:Right-hand bat:Slow left-arm orthodox:,0,0,2,32,1,15,12.8,0,6,1,4,0,0,2022-08-14,2023/03/27 19:21:06
9094294,DJ Bo,360086,1983-10-07,WI:Right-hand bat:Right-arm medium:,0,0,2,30,1,20,9,0,4,2,1,0,0,2022-08-14,2023/03/27 19:21:06
9094294,LA Dn,1482998,1990-03-01,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,1,19,0,10,11.4,0,1,0,2,0,0,2022-08-14,2023/03/27 19:21:06
9094294,AU Rd,1711492,1988-02-17,ENG:Right-hand bat:Legbreak:,0,0,2,29,1,15,11.6,0,4,4,1,0,0,2022-08-14,2023/03/27 19:21:06
9094294,DJ Wy,2157770,1990-02-28,ENG:Left-hand bat:Left-arm fast-medium:,0,0,2,16,0,10,9.6,0,2,2,0,0,0,2022-08-14,2023/03/27 19:21:06
9094294,GJ Ml,2275195,1988-10-14,AUS:Right-hand bat:Right-arm offbreak:,0,0,1,6,1,15,2.4,0,10,0,0,0,0,2022-08-14,2023/03/27 19:21:06
9094294,CN Ms,2855138,1994-07-20,ENG:Right-hand bat:Right-arm medium:,0,0,2,25,0,12,12.5,0,4,2,2,0,0,2022-08-14,2023/03/27 19:21:06
9094294,MS Ce,4626236,1997-02-18,ENG:Right-hand bat:Legbreak googly:,0,0,1,23,2,20,6.9,0,6,1,1,0,0,2022-08-14,2023/03/27 19:21:06
9094294,JA Tn,5367676,1996-10-09,ENG:Left-hand bat:Right-arm medium-fast:,0,0,1,40,1,20,12,0,3,6,0,2,0,2022-08-14,2023/03/27 19:21:06
9094294,BJ Wl,5652758,1996-08-28,SCOT:Right-hand bat:Right-arm fast-medium:,0,0,1,25,0,15,10,0,4,2,1,0,0,2022-08-14,2023/03/27 19:21:06
9094294,NT Es,5788418,1994-09-22,AUS:Right-hand bat:Right-arm fast-medium:,0,0,1,25,0,21,7.14,0,12,5,0,1,0,2022-08-14,2023/03/27 19:21:06
9094301,SP Ne,1613919,1988-05-26,WI:Left-hand bat:Right-arm offbreak:,0,0,1,19,0,20,5.7,0,8,2,0,0,0,2022-08-14,2023/03/27 19:21:06
9094301,MG Hn,1929619,1981-05-31,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,24,0,15,9.6,0,6,1,2,0,1,2022-08-14,2023/03/27 19:21:06
9094301,DR Bs,2170762,1991-04-30,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,1,11,0,5,13.2,0,0,2,0,0,0,2022-08-14,2023/03/27 19:21:06
9094301,MP Ss,2275097,1989-08-16,AUS:Right-hand bat:Right-arm medium:,0,0,2,27,0,15,10.8,0,6,2,2,0,0,2022-08-14,2023/03/27 19:21:06
9094301,JK Fr,3162487,1990-01-24,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,22,1,20,6.6,0,9,2,1,0,0,2022-08-14,2023/03/27 19:21:06
9094301,RW Ty,3231437,1994-02-21,ENG:Right-hand bat:Left-arm fast-medium:,0,0,1,24,3,20,7.2,0,12,3,0,2,1,2022-08-14,2023/03/27 19:21:06
9094301,JB Lt,3245689,1993-04-22,ENG:Right-hand bat:Left-arm wrist-spin:,0,0,2,22,0,10,13.2,0,2,3,1,0,0,2022-08-14,2023/03/27 19:21:06
9094301,TK Cn,3851658,1995-03-12,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,16,0,20,4.8,0,8,0,0,0,1,2022-08-14,2023/03/27 19:21:06
9094301,GS Gn,4504044,1997-04-15,ENG:Left-hand bat:Left-arm fast:,0,0,2,26,1,15,10.4,0,7,2,2,2,0,2022-08-14,2023/03/27 19:21:06
9094301,SM Cn,4640824,1998-06-03,ENG:Left-hand bat:Left-arm medium-fast:,0,0,1,26,1,21,7.43,0,11,2,2,0,0,2022-08-14,2023/03/27 19:21:06
9094301,Md Hn,8106713,2000-04-05,PAK:Right-hand bat:Right-arm fast:,0,0,1,27,1,15,10.8,0,4,4,0,0,1,2022-08-14,2023/03/27 19:21:06
9094301,Rn Ad,8845850,2004-08-13,ENG:Right-hand bat:Legbreak googly:,0,0,2,20,0,7,17.14,0,0,1,2,0,0,2022-08-14,2023/03/27 19:21:06
9094322,SR Pl,130437,1984-11-30,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,2,26,1,20,7.8,0,6,3,0,1,0,2022-08-17,2023/03/27 19:21:06
9094322,SP Ne,1613919,1988-05-26,WI:Left-hand bat:Right-arm offbreak:,0,0,1,24,1,20,7.2,0,5,2,0,0,0,2022-08-17,2023/03/27 19:21:06
9094322,T Si,2654028,1990-02-18,SA:Right-hand bat:Left-arm wrist-spin:,0,0,2,21,2,20,6.3,0,8,1,1,0,0,2022-08-17,2023/03/27 19:21:06
9094322,RW Ty,3231437,1994-02-21,ENG:Right-hand bat:Left-arm fast-medium:,0,0,1,27,0,15,10.8,0,5,2,2,0,0,2022-08-17,2023/03/27 19:21:06
9094322,TK Cn,3851658,1995-03-12,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,36,0,20,10.8,0,5,5,0,1,1,2022-08-17,2023/03/27 19:21:06
9094322,L Wd,4012203,1995-08-02,ENG:Left-hand bat:Left-arm fast-medium:,0,0,2,30,1,20,9,0,6,1,1,3,1,2022-08-17,2023/03/27 19:21:06
9094322,ME Ms,4473993,1994-07-29,ENG:Right-hand bat:Right-arm medium-fast:,0,0,1,19,0,10,11.4,0,2,1,1,0,1,2022-08-17,2023/03/27 19:21:06
9094322,SM Cn,4640824,1998-06-03,ENG:Left-hand bat:Left-arm medium-fast:,0,0,1,41,1,20,12.3,0,4,3,3,0,0,2022-08-17,2023/03/27 19:21:06
9094322,SJ Ck,5404440,1997-08-04,ENG:Right-hand bat:Right-arm medium-fast:,0,0,2,35,1,20,10.5,0,6,3,2,1,0,2022-08-17,2023/03/27 19:21:06
9094322,DR Ss,5788320,1992-10-27,AUS:Right-hand bat:Left-arm fast-medium:,0,0,2,40,0,20,12,0,4,5,1,1,0,2022-08-17,2023/03/27 19:21:06
9094322,Md Hn,8106713,2000-04-05,PAK:Right-hand bat:Right-arm fast:,0,0,1,28,2,15,11.2,0,6,1,1,2,2,2022-08-17,2023/03/27 19:21:06
9094329,MG Hn,1929619,1981-05-31,AUS:Right-hand bat:Right-arm fast-medium:,0,0,1,48,1,20,14.4,0,3,5,3,1,0,2022-08-18,2023/03/27 19:21:06
9094329,AD Rl,1934099,1988-04-29,WI:Right-hand bat:Right-arm fast:,0,0,2,7,1,5,8.4,0,1,1,0,0,0,2022-08-18,2023/03/27 19:21:06
9094329,MP Ss,2275097,1989-08-16,AUS:Right-hand bat:Right-arm medium:,0,0,1,22,0,10,13.2,0,2,1,1,0,1,2022-08-18,2023/03/27 19:21:06
9094329,SA At,2790675,1992-02-29,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,29,1,15,11.6,0,5,4,0,1,3,2022-08-18,2023/03/27 19:21:06
9094329,JK Fr,3162487,1990-01-24,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,37,0,20,11.1,0,5,2,2,0,0,2022-08-18,2023/03/27 19:21:06
9094329,JB Lt,3245689,1993-04-22,ENG:Right-hand bat:Left-arm wrist-spin:,0,0,1,28,1,20,8.4,0,6,1,2,1,0,2022-08-18,2023/03/27 19:21:06
9094329,T Ss,4171859,2000-08-14,SA:Right-hand bat:Right-arm offbreak:,0,0,2,12,2,10,7.2,0,5,2,0,0,0,2022-08-18,2023/03/27 19:21:06
9094329,GS Gn,4504044,1997-04-15,ENG:Left-hand bat:Left-arm fast:,0,0,1,23,0,10,13.8,0,3,2,2,0,0,2022-08-18,2023/03/27 19:21:06
9094329,MW Pn,4575878,1996-10-24,ENG:Right-hand bat:Legbreak:,0,0,2,22,2,19,6.95,1,8,2,1,0,0,2022-08-18,2023/03/27 19:21:06
9094329,PI Wr,6364588,1994-05-28,ENG:Left-hand bat:Left-arm medium:,0,0,2,20,3,15,8,0,5,1,1,0,0,2022-08-18,2023/03/27 19:21:06
9094329,D My,6646940,1999-02-12,ENG:Left-hand bat:Slow left-arm orthodox:,0,0,1,28,0,20,8.4,0,5,2,1,1,0,2022-08-18,2023/03/27 19:21:06
9094329,MT Sy,8018751,2001-03-17,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,22,0,15,8.8,0,4,2,1,0,0,2022-08-18,2023/03/27 19:21:06
9094329,TW Hy,8055417,1999-05-03,ENG:Left-hand bat:Slow left-arm orthodox:,0,0,2,7,1,5,8.4,0,2,1,0,0,0,2022-08-18,2023/03/27 19:21:06
9094336,MM Ai,62432,1987-06-18,ENG:Left-hand bat:Right-arm offbreak:,1,0,1,13,2,15,5.2,0,5,1,0,0,0,2022-08-19,2023/03/27 19:21:06
9094336,In Tr,284339,1979-03-27,SA:Right-hand bat:Legbreak googly:,0,0,1,24,1,20,7.2,0,4,2,0,0,0,2022-08-19,2023/03/27 19:21:06
9094336,DJ Bo,360086,1983-10-07,WI:Right-hand bat:Right-arm medium:,0,0,2,21,1,20,6.3,0,9,2,0,3,0,2022-08-19,2023/03/27 19:21:06
9094336,BC Hl,1482249,1988-10-05,ENG:Right-hand bat:Right-arm medium:,0,0,1,25,0,15,10,0,6,0,3,0,0,2022-08-19,2023/03/27 19:21:06
9094336,D We,1547993,1985-05-18,NAM:Right-hand bat:Right-arm medium-fast:,0,0,2,15,3,20,4.5,0,11,1,0,0,0,2022-08-19,2023/03/27 19:21:06
9094336,AU Rd,1711492,1988-02-17,ENG:Right-hand bat:Legbreak:,0,0,2,18,1,20,5.4,0,9,1,0,2,0,2022-08-19,2023/03/27 19:21:06
9094336,KW Rn,1905847,1991-02-12,AUS:Right-hand bat:Right-arm fast-medium:,0,0,1,36,2,20,10.8,0,8,2,3,1,0,2022-08-19,2023/03/27 19:21:06
9094336,DJ Wy,2157770,1990-02-28,ENG:Left-hand bat:Left-arm fast-medium:,0,0,2,22,2,15,8.8,0,6,2,1,0,0,2022-08-19,2023/03/27 19:21:06
9094336,LS Le,2827327,1993-08-04,ENG:Right-hand bat:Right-arm offbreak:,0,0,1,10,0,5,12,0,1,2,0,0,0,2022-08-19,2023/03/27 19:21:06
9094336,CN Ms,2855138,1994-07-20,ENG:Right-hand bat:Right-arm medium:,0,0,2,17,1,10,10.2,0,7,1,1,4,0,2022-08-19,2023/03/27 19:21:06
9094336,BA Re,3218340,1991-09-14,ENG:Left-hand bat:Right-arm medium-fast:,0,0,2,44,1,15,17.6,0,4,5,2,3,1,2022-08-19,2023/03/27 19:21:06
9094336,TG Hm,3590362,1994-05-07,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,43,1,20,12.9,0,7,2,4,2,0,2022-08-19,2023/03/27 19:21:06
9094336,HH Bs,7184666,1999-08-21,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,16,0,5,19.2,0,0,0,2,0,0,2022-08-19,2023/03/27 19:21:06
9094343,SR Pl,130437,1984-11-30,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,1,29,2,20,8.7,0,7,1,2,3,0,2022-08-20,2023/03/27 19:21:06
9094343,LA Dn,1482998,1990-03-01,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,2,23,0,10,13.8,0,2,0,3,0,0,2022-08-20,2023/03/27 19:21:06
9094343,KA Pd,1613926,1987-05-12,WI:Right-hand bat:Right-arm medium:,0,0,2,5,0,5,6,0,0,0,0,0,0,2022-08-20,2023/03/27 19:21:06
9094343,CP Wd,2173688,1990-06-27,ENG:Right-hand bat:Left-arm medium-fast:,0,0,2,19,1,15,7.6,0,5,1,1,0,0,2022-08-20,2023/03/27 19:21:06
9094343,L Gy,2535420,1992-05-24,ENG:Right-hand bat:Right-arm medium-fast:,1,0,1,14,0,10,8.4,0,3,2,0,1,0,2022-08-20,2023/03/27 19:21:06
9094343,L Wd,4012203,1995-08-02,ENG:Left-hand bat:Left-arm fast-medium:,0,0,1,23,2,20,6.9,0,10,2,1,1,0,2022-08-20,2023/03/27 19:21:06
9094343,DW Le,4489974,1997-07-12,ENG:Right-hand bat:Right-arm offbreak:,0,0,2,36,1,19,11.37,0,6,4,2,0,0,2022-08-20,2023/03/27 19:21:06
9094343,MS Ce,4626236,1997-02-18,ENG:Right-hand bat:Legbreak googly:,0,0,2,14,0,5,16.8,0,2,0,2,0,0,2022-08-20,2023/03/27 19:21:06
9094343,JA Tn,5367676,1996-10-09,ENG:Left-hand bat:Right-arm medium-fast:,0,0,2,8,0,10,4.8,0,3,0,0,0,0,2022-08-20,2023/03/27 19:21:06
9094343,SJ Ck,5404440,1997-08-04,ENG:Right-hand bat:Right-arm medium-fast:,0,0,1,10,2,13,4.62,0,3,0,0,0,0,2022-08-20,2023/03/27 19:21:06
9094343,Rd Kn,5554254,1998-09-20,AFG:Right-hand bat:Legbreak googly:,0,0,1,25,3,20,7.5,0,8,1,2,0,0,2022-08-20,2023/03/27 19:21:06
9094343,DR Ss,5788320,1992-10-27,AUS:Right-hand bat:Left-arm fast-medium:,0,0,1,17,0,10,10.2,0,3,0,2,0,0,2022-08-20,2023/03/27 19:21:06
9094343,NT Es,5788418,1994-09-22,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,21,1,15,8.4,0,3,2,0,0,0,2022-08-20,2023/03/27 19:21:06
9094350,DJ Bo,360086,1983-10-07,WI:Right-hand bat:Right-arm medium:,0,0,1,42,2,20,12.6,0,3,4,2,2,0,2022-08-21,2023/03/27 19:21:06
9094350,D We,1547993,1985-05-18,NAM:Right-hand bat:Right-arm medium-fast:,0,0,1,53,1,20,15.9,0,6,3,5,2,1,2022-08-21,2023/03/27 19:21:06
9094350,AU Rd,1711492,1988-02-17,ENG:Right-hand bat:Legbreak:,0,0,1,28,1,20,8.4,0,8,0,3,1,0,2022-08-21,2023/03/27 19:21:06
9094350,AD Rl,1934099,1988-04-29,WI:Right-hand bat:Right-arm fast:,0,0,2,34,1,20,10.2,0,7,4,1,2,0,2022-08-21,2023/03/27 19:21:06
9094350,DJ Wy,2157770,1990-02-28,ENG:Left-hand bat:Left-arm fast-medium:,0,0,1,29,0,20,8.7,0,8,3,1,0,0,2022-08-21,2023/03/27 19:21:06
9094350,CN Ms,2855138,1994-07-20,ENG:Right-hand bat:Right-arm medium:,0,0,1,32,0,10,19.2,0,0,2,3,0,0,2022-08-21,2023/03/27 19:21:06
9094350,BA Re,3218340,1991-09-14,ENG:Left-hand bat:Right-arm medium-fast:,0,0,1,23,1,10,13.8,0,3,1,2,2,0,2022-08-21,2023/03/27 19:21:06
9094350,T Ss,4171859,2000-08-14,SA:Right-hand bat:Right-arm offbreak:,0,0,2,32,0,15,12.8,0,3,4,1,1,0,2022-08-21,2023/03/27 19:21:06
9094350,MW Pn,4575878,1996-10-24,ENG:Right-hand bat:Legbreak:,0,0,2,17,0,10,10.2,0,2,1,1,0,0,2022-08-21,2023/03/27 19:21:06
9094350,PI Wr,6364588,1994-05-28,ENG:Left-hand bat:Left-arm medium:,0,0,2,27,3,20,8.1,0,5,1,1,2,0,2022-08-21,2023/03/27 19:21:06
9094350,MT Sy,8018751,2001-03-17,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,38,0,15,15.2,0,3,3,3,0,0,2022-08-21,2023/03/27 19:21:06
9094350,TW Hy,8055417,1999-05-03,ENG:Left-hand bat:Slow left-arm orthodox:,0,0,2,8,1,5,9.6,0,2,1,0,0,0,2022-08-21,2023/03/27 19:21:06
9094364,In Tr,284339,1979-03-27,SA:Right-hand bat:Legbreak googly:,0,0,2,34,0,15,13.6,0,2,2,2,3,0,2022-08-23,2023/03/27 19:21:06
9094364,BC Hl,1482249,1988-10-05,ENG:Right-hand bat:Right-arm medium:,0,0,2,42,1,20,12.6,0,4,2,3,0,1,2022-08-23,2023/03/27 19:21:06
9094364,SP Ne,1613919,1988-05-26,WI:Left-hand bat:Right-arm offbreak:,0,0,1,21,2,20,6.3,0,9,0,2,0,0,2022-08-23,2023/03/27 19:21:06
9094364,KW Rn,1905847,1991-02-12,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,22,3,20,6.6,0,8,3,0,0,0,2022-08-23,2023/03/27 19:21:06
9094364,LS Le,2827327,1993-08-04,ENG:Right-hand bat:Right-arm offbreak:,0,0,2,7,0,5,8.4,0,1,1,0,0,0,2022-08-23,2023/03/27 19:21:06
9094364,TG Hm,3590362,1994-05-07,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,11,3,20,3.3,0,13,1,0,0,0,2022-08-23,2023/03/27 19:21:06
9094364,TK Cn,3851658,1995-03-12,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,43,0,20,12.9,0,3,4,2,2,0,2022-08-23,2023/03/27 19:21:06
9094364,ME Ms,4473993,1994-07-29,ENG:Right-hand bat:Right-arm medium-fast:,0,0,1,32,3,20,9.6,0,8,1,3,0,0,2022-08-23,2023/03/27 19:21:06
9094364,SM Cn,4640824,1998-06-03,ENG:Left-hand bat:Left-arm medium-fast:,0,0,1,31,0,15,12.4,0,6,1,3,1,0,2022-08-23,2023/03/27 19:21:06
9094364,NA Sr,5231218,1992-10-12,ENG:Right-hand bat:Legbreak:,0,0,1,9,0,10,5.4,0,1,0,0,0,0,2022-08-23,2023/03/27 19:21:06
9094364,HH Bs,7184666,1999-08-21,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,34,1,20,10.2,0,5,2,2,1,0,2022-08-23,2023/03/27 19:21:06
9094364,Md Hn,8106713,2000-04-05,PAK:Right-hand bat:Right-arm fast:,0,0,1,25,1,15,10,0,10,0,3,1,1,2022-08-23,2023/03/27 19:21:06
9094371,LA Dn,1482998,1990-03-01,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,2,1,0,5,1.2,0,4,0,0,0,0,2022-08-24,2023/03/27 19:21:06
9094371,JJ Cb,2158869,1990-08-17,ENG:Right-hand bat:Right-arm offbreak:,1,0,1,14,1,10,8.4,0,2,0,1,0,0,2022-08-24,2023/03/27 19:21:06
9094371,CP Wd,2173688,1990-06-27,ENG:Right-hand bat:Left-arm medium-fast:,0,0,2,28,4,20,8.4,0,7,1,2,1,0,2022-08-24,2023/03/27 19:21:06
9094371,D Ps,2294823,1989-03-29,SA:Right-hand bat:Right-arm medium-fast:,0,0,1,39,1,20,11.7,0,3,3,1,2,0,2022-08-24,2023/03/27 19:21:06
9094371,DA Pe,2538983,1991-02-15,ENG:Right-hand bat:Left-arm fast-medium:,0,0,1,30,0,20,9,0,7,3,1,0,0,2022-08-24,2023/03/27 19:21:06
9094371,JT Bl,2904943,1991-03-14,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,42,1,20,12.6,0,3,4,2,0,0,2022-08-24,2023/03/27 19:21:06
9094371,IS Si,3913475,1992-10-31,NZ:Right-hand bat:Legbreak:,0,0,1,19,2,20,5.7,0,12,0,2,1,0,2022-08-24,2023/03/27 19:21:06
9094371,DW Le,4489974,1997-07-12,ENG:Right-hand bat:Right-arm offbreak:,0,0,2,20,4,20,6,0,9,1,1,0,0,2022-08-24,2023/03/27 19:21:06
9094371,MS Ce,4626236,1997-02-18,ENG:Right-hand bat:Legbreak googly:,0,0,2,29,0,15,11.6,0,2,2,2,0,0,2022-08-24,2023/03/27 19:21:06
9094371,JA Tn,5367676,1996-10-09,ENG:Left-hand bat:Right-arm medium-fast:,0,0,2,38,1,20,11.4,0,7,2,3,0,0,2022-08-24,2023/03/27 19:21:06
9094371,MJ Cy,5436878,1996-08-13,ENG:Right-hand bat:Legbreak:,0,0,1,9,0,10,5.4,0,3,0,0,0,0,2022-08-24,2023/03/27 19:21:06
9094371,NT Es,5788418,1994-09-22,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,22,0,20,6.6,0,7,2,0,0,0,2022-08-24,2023/03/27 19:21:06
9094385,D We,1547993,1985-05-18,NAM:Right-hand bat:Right-arm medium-fast:,0,0,1,23,1,20,6.9,0,4,2,0,0,0,2022-08-26,2023/03/27 19:21:06
9094385,AU Rd,1711492,1988-02-17,ENG:Right-hand bat:Legbreak:,0,0,1,17,1,20,5.1,0,8,0,0,1,0,2022-08-26,2023/03/27 19:21:06
9094385,WD Pl,1858961,1989-07-30,SA:Left-hand bat:Left-arm medium-fast:,0,0,1,25,0,20,7.5,0,9,2,1,0,0,2022-08-26,2023/03/27 19:21:06
9094385,DJ Wy,2157770,1990-02-28,ENG:Left-hand bat:Left-arm fast-medium:,0,0,1,17,0,20,5.1,0,10,2,0,0,0,2022-08-26,2023/03/27 19:21:06
9094385,JJ Cb,2158869,1990-08-17,ENG:Right-hand bat:Right-arm offbreak:,1,0,2,12,0,5,14.4,0,1,1,1,0,0,2022-08-26,2023/03/27 19:21:06
9094385,D Ps,2294823,1989-03-29,SA:Right-hand bat:Right-arm medium-fast:,0,0,2,20,0,10,12,0,2,2,1,0,0,2022-08-26,2023/03/27 19:21:06
9094385,DA Pe,2538983,1991-02-15,ENG:Right-hand bat:Left-arm fast-medium:,0,0,2,20,0,16,7.5,0,6,1,1,0,0,2022-08-26,2023/03/27 19:21:06
9094385,CN Ms,2855138,1994-07-20,ENG:Right-hand bat:Right-arm medium:,0,0,1,30,2,20,9,0,5,4,0,0,0,2022-08-26,2023/03/27 19:21:06
9094385,JT Bl,2904943,1991-03-14,ENG:Right-hand bat:Right-arm fast-medium:,0,0,2,27,0,20,8.1,0,9,3,1,0,1,2022-08-26,2023/03/27 19:21:06
9094385,IS Si,3913475,1992-10-31,NZ:Right-hand bat:Legbreak:,0,0,2,14,2,20,4.2,0,13,0,1,0,0,2022-08-26,2023/03/27 19:21:06
9094385,MJ Cy,5436878,1996-08-13,ENG:Right-hand bat:Legbreak:,0,0,2,18,1,20,5.4,0,9,2,0,0,0,2022-08-26,2023/03/27 19:21:06
9094392,LA Dn,1482998,1990-03-01,ENG:Right-hand bat:Slow left-arm orthodox:,0,0,2,21,1,20,6.3,0,7,1,1,0,0,2022-08-27,2023/03/27 19:21:06
9094392,CP Wd,2173688,1990-06-27,ENG:Right-hand bat:Left-arm medium-fast:,0,0,2,17,0,15,6.8,0,6,2,0,0,0,2022-08-27,2023/03/27 19:21:06
9094392,TK Cn,3851658,1995-03-12,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,16,0,20,4.8,0,8,1,0,0,0,2022-08-27,2023/03/27 19:21:06
9094392,ME Ms,4473993,1994-07-29,ENG:Right-hand bat:Right-arm medium-fast:,0,0,1,21,1,10,12.6,0,2,4,0,1,0,2022-08-27,2023/03/27 19:21:06
9094392,DW Le,4489974,1997-07-12,ENG:Right-hand bat:Right-arm offbreak:,0,0,2,11,0,15,4.4,0,5,0,0,0,0,2022-08-27,2023/03/27 19:21:06
9094392,MS Ce,4626236,1997-02-18,ENG:Right-hand bat:Legbreak googly:,0,0,2,18,0,5,21.6,0,0,1,2,0,0,2022-08-27,2023/03/27 19:21:06
9094392,SM Cn,4640824,1998-06-03,ENG:Left-hand bat:Left-arm medium-fast:,0,0,1,16,3,20,4.8,0,12,0,0,0,1,2022-08-27,2023/03/27 19:21:06
9094392,NA Sr,5231218,1992-10-12,ENG:Right-hand bat:Legbreak:,0,0,1,20,0,15,8,0,2,0,1,1,0,2022-08-27,2023/03/27 19:21:06
9094392,JA Tn,5367676,1996-10-09,ENG:Left-hand bat:Right-arm medium-fast:,0,0,2,22,2,16,8.25,0,5,3,0,0,0,2022-08-27,2023/03/27 19:21:06
9094392,NT Es,5788418,1994-09-22,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,30,1,15,12,0,4,5,0,1,0,2022-08-27,2023/03/27 19:21:06
9094392,PR Bn,6240632,1998-08-23,ENG:Right-hand bat:Right-arm fast-medium:,0,0,1,12,0,5,14.4,0,0,2,0,0,0,2022-08-27,2023/03/27 19:21:06
9094392,WG Js,6282856,1998-11-21,ENG:Right-hand bat:Right-arm offbreak:,0,0,1,8,1,10,4.8,0,6,1,0,1,0,2022-08-27,2023/03/27 19:21:06
9094392,P Hu,8339701,1998-11-27,AUS:Right-hand bat:Legbreak googly:,0,0,1,29,1,20,8.7,0,6,1,1,2,0,2022-08-27,2023/03/27 19:21:06
